,Country Name,Country Code,Year,Balance,Inflation,GDP,Exports,Trade
373,Tanzania,TZA,1982,-523280048.0,,,450000000.0,
374,Bolivia,BOL,1980,-6400000.0,25.04894521,-1.3717733159999999,942000000.0,35.41607285
376,Sierra Leone,SLE,1992,-5479717.1910000015,82.02357923,-19.01290963,149000000.0,43.38248069
377,Romania,ROU,2012,-8200067936.0,4.685619394,0.640965688,57840925120.0,74.59182872
379,Dominica,DMA,1984,-7101925.926,6.628206257,5.426393654,26000000.0,93.49107548
380,Bulgaria,BGR,2007,-11437006354.0,11.06609982,7.675350682,18518284156.0,108.29603770000001
381,Bangladesh,BGD,1991,64593233.33,2.7295319960000004,3.485227815,1689000000.0,16.47743763
382,Albania,ALB,1987,5200000.0,2.860000000000001e-05,-0.787842655,,
383,Poland,POL,1986,-1106000000.0,,,12070000000.0,
384,Papua New Guinea,PNG,2010,-633031917.3,9.917502701,10.12879671,5741652000.0,68.00812676
385,St. Vincent and the Grenadines,VCT,1979,-3600000.0,13.02527761,3.382858933,14555600.0,86.00748488
386,Indonesia,IDN,1998,4096965770.0,75.27116877,-13.12672549,50370000000.0,84.28177811
387,Argentina,ARG,2003,8139930000.0,10.49570302,8.837040796,29566000000.0,34.01601183
389,Ukraine,UKR,2012,-14335000000.0,7.794923262,0.238681306,68530000000.0,87.13607825
391,Sudan,SDN,2004,-818230000.0,15.67380935,3.8833072910000004,3778000000.0,36.59797696
392,Kenya,KEN,1993,-261869235.6,25.69848361,0.353197256,1374000000.0,54.73078896
393,Trinidad and Tobago,TTO,2007,5166460781.0,12.75187154,4.754189958,13396245000.0,97.30514346
395,Libya,LBY,2008,35701700000.0,21.82955491,2.66735579,62100000000.0,81.76424439
396,Portugal,PRT,2016,1200978378.0,1.517649335,1.619414633,55692898670.0,60.12243306
398,Canada,CAN,1989,-22215690204.0,4.713338852,2.323973923,122000000000.0,42.7610909
399,Fiji,FJI,1999,12692771.47,6.81109454,8.799998029,609000000.0,77.85102345
400,Niger,NER,1984,1196915.028,11.72490751,-16.825355,259000000.0,37.43387497
401,Sierra Leone,SLE,2008,-225444486.2,9.992262197,5.3996767420000005,215667000.0,29.92689516
402,South Africa,ZAF,2002,1009383967.0,12.24055287,3.667796877,29723000000.0,50.96411504
403,Sri Lanka,LKA,1994,-757411776.4,9.770584818,5.599918727,3208000000.0,68.05998784
405,Switzerland,CHE,1995,20702527127.0,0.7377577120000001,0.480866443,81641000000.0,47.22269959
406,Cameroon,CMR,1978,-186359144.2,3.4098066339999997,22.00300492,802429000.0,42.13293504
408,Tonga,TON,2013,-32502494.46,0.7456717690000001,-3.1206036580000003,17156000.0,47.79377016
409,"Macedonia, FYR",MKD,2009,-609565440.0,0.295078605,-0.358615842,2708488000.0,82.76463759
410,China,CHN,1993,-11609000000.0,15.20220481,13.86757602,91744000000.0,44.00477496
412,Zambia,ZMB,2011,1092799717.0,11.11506291,5.564624717,9000946000.0,68.96277145
413,Bolivia,BOL,2014,570409348.6,2.0494972540000003,5.4605697520000005,12299666000.0,69.15487634
415,Zimbabwe,ZWE,1978,53939988.62,2.481225725,-2.706922485,887734000.0,36.15136546
416,"Korea, Rep.",KOR,1997,-10285300000.0,4.064135225,5.922185464,136000000000.0,50.36384779
417,"Iran, Islamic Rep.",IRN,1998,-2139000000.0,9.381517158,2.08001178,13118000000.0,24.8837215
419,Slovenia,SVN,2006,-695961368.3,2.18824648,5.655999211,23229867261.0,119.66025929999999
421,Fiji,FJI,2004,-251243633.0,2.2391127319999997,5.300000292,693000000.0,78.42325732
423,El Salvador,SLV,1988,25800000.0,3.906490102,1.877456711,609000000.0,38.56912370000001
424,Russian Federation,RUS,2012,71282190000.0,9.085931138,3.655901573,529000000000.0,39.12223823
425,Swaziland,SWZ,1983,-106992191.0,4.736921435,1.202354898,304000000.0,153.9608049
426,Honduras,HND,2012,-1580755056.0,3.579787426,4.128687749,8359300000.0,106.48726370000001
427,Guyana,GUY,1997,-63100000.0,1.399055199,6.226948358,596000000.0,163.6547584
428,Zimbabwe,ZWE,1993,-115627222.9,-3.7911220610000003,1.0514585090000002,1567000000.0,51.58586701
429,Netherlands,NLD,1981,3825980501.0,6.390092299999999,-0.7836115920000001,68715000000.0,83.89689171
430,Kazakhstan,KAZ,2008,6250108639.0,20.93653821,3.3,71171956000.0,81.72934526
431,Sweden,SWE,1977,-2120382778.0,10.52956928,-1.596258582,19082200000.0,42.10925272
436,Madagascar,MDG,1978,-79368948.18,6.794867625,-2.661805965,387738000.0,31.12641287
438,Switzerland,CHE,2001,22663802537.0,1.0185052190000001,1.312423669,82144000000.0,59.66523397
440,Belize,BLZ,2006,-25383981.6,4.478324453,4.582560297,419339180.9,88.68262128
441,Slovak Republic,SVK,2001,-1742435399.0,5.088279816,3.316468195,12594756006.0,89.09527709
442,Sweden,SWE,1981,-2777532566.0,8.76734213,0.454830446,28658000000.0,44.97005637
443,St. Lucia,LCA,2016,-31235797.92,0.15783810199999998,0.928296621,119657000.0,46.43601998
444,Japan,JPN,1996,68994126647.0,-0.49642014799999995,3.0999299469999997,411000000000.0,15.72400082
445,Israel,ISR,1978,-1009000000.0,56.14297325,5.555087222,3921300000.0,67.33096682
448,Lao PDR,LAO,2006,75308544.51,10.80510123,8.619266209,882030000.0,56.22925171
449,Costa Rica,CRI,2001,-514265066.2,9.759026411,3.490469432,5021000000.0,72.83186939
450,"Egypt, Arab Rep.",EGY,1995,-254000000.0,11.39973306,4.642466699,3450000000.0,25.28289706
451,Saudi Arabia,SAU,1977,11991268250.0,8.081384599,7.093359897999999,43465600000.0,78.34299908
452,Portugal,PRT,1996,-4905833674.0,2.3881589830000003,3.496683655,24618000000.0,48.78096004
453,Peru,PER,2014,-8925355528.0,2.571603618,2.354333038,39532683000.0,40.72560024
454,Botswana,BWA,1975,-35564200.32,16.46728186,8.446250376,141781000.0,100.7716214
455,Benin,BEN,2005,-226084743.9,4.293805217,1.7115776280000001,578234000.0,33.22924126
456,Colombia,COL,1993,-2102400000.0,27.95354001,2.365650574,7115000000.0,30.36779426
457,Malawi,MWI,2016,-737198128.5,19.54413214,2.484040626,1017411000.0,63.3633446
458,Tanzania,TZA,1994,-637388776.7,31.16995427,1.5676617659999998,519000000.0,44.84745358
459,Cambodia,KHM,1993,-103922000.0,,,284000000.0,29.79799416
460,Slovenia,SVN,1999,-697100000.0,6.5901372920000005,5.274353781,8560076552.0,82.24858606
461,Pakistan,PAK,1984,-1183920882.0,9.653549047,5.065205605,2558000000.0,27.00002357
462,Mali,MLI,1999,-252972583.4,16.28604558,5.700943654,571000000.0,40.55865532
463,Bulgaria,BGR,1993,-1098800000.0,51.09105386,-1.4802148290000001,3580000000.0,78.30311141
465,Liberia,LBR,2013,-535768739.1,3.1774438189999996,8.703875016,559200000.0,87.79861289
467,Uganda,UGA,1993,-171130000.0,30.13687145,8.32629252,179000000.0,22.17089006
468,Guinea,GIN,2012,-1038620000.0,7.8513480620000005,5.915322367000001,1927590000.0,56.60608249
470,Indonesia,IDN,2012,-24417850938.0,3.753878753,6.030050652999999,190000000000.0,41.58789201
471,Nigeria,NGA,1994,-2127932351.0,31.00914299,0.909763335,9415000000.0,88.61907027
472,Trinidad and Tobago,TTO,2009,1632776047.0,-27.63265249,-4.3905924789999995,9125971000.0,83.86567536
473,Indonesia,IDN,2015,-17518744569.0,4.028880356,4.876254582,150000000000.0,34.02717432
474,Finland,FIN,1985,-806258709.2,5.226460975,3.536693192,13617000000.0,48.01818238
475,Latvia,LVA,1993,416796000.0,,,,
477,Gabon,GAB,1983,97935781.39,2.924842116,5.608240679,2000000000.0,79.17374501
479,Senegal,SEN,2004,-510429214.0,0.530220227,5.870772214,1509000000.0,54.139541200000004
480,Slovak Republic,SVK,1995,390042186.5,9.891072327,5.843495347999999,8580000000.0,67.42304013
481,Oman,OMN,1978,-49507817.17,3.802283955,-3.69353109,1096430000.0,74.58073801
482,Burundi,BDI,1990,-69444226.82,5.985561541,3.49982214,75000000.0,27.02938446
483,Peru,PER,2010,-3782072550.0,5.710728594,8.332459107,35803080815.0,44.62416197
487,Sierra Leone,SLE,1999,-99311382.64,17.19385039,-1.9792855880000002,6000000.0,12.997009199999999
488,Kenya,KEN,2004,-131773010.5,7.1268415560000005,5.104299776,2683990000.0,44.9616554
490,Japan,JPN,2010,221000000000.0,-1.895681235,4.192289082,770000000000.0,25.68083851
491,Chile,CHL,1997,-3660191808.0,3.061631778,7.427889808,17902000000.0,45.5831946
492,Seychelles,SYC,2005,-174069439.8,0.458645157,9.005761428,339724000.0,110.39238459999999
493,Malaysia,MYS,1997,-5935251479.0,3.482756363,7.3227429520000005,78740000000.0,157.76160190000004
494,Niger,NER,1976,-19974848.83,12.41635412,0.6782034020000001,134264000.0,24.46281771
496,Botswana,BWA,2014,2490265372.0,11.90390297,4.149252786,8516196193.0,102.03254100000001
497,Honduras,HND,2006,-403930571.2,5.348663465,6.567243552000001,5276563000.0,116.03142369999999
498,Singapore,SGP,1995,14445295000.0,3.2894354839999997,7.02804585,118000000000.0,276.2259332
500,St. Kitts and Nevis,KNA,1987,-16114814.81,5.614044529,6.3493621739999995,28000000.0,76.04528709
502,Sweden,SWE,1997,7405693192.0,1.569263408,2.900482859,82757000000.0,56.09281414
503,Senegal,SEN,2011,-1146660003.0,4.117727488,1.7611180480000002,2541705000.0,58.72248739
504,Tanzania,TZA,1995,-589760896.4,26.86195135,3.569911868,682000000.0,44.85063158
505,Norway,NOR,2013,53449786436.0,2.544523795,1.044389078,156000000000.0,46.95864846
508,Oman,OMN,1985,-10133325.61,-0.5120034520000001,14.00719711,4972000000.0,83.31417238
509,Togo,TGO,1977,-87288453.92,20.65740569,6.95908537,159360000.0,57.06933548
510,Switzerland,CHE,2011,55163789118.0,0.342286529,1.692808495,235000000000.0,63.32933887
511,"Korea, Rep.",KOR,2006,3569200000.0,-0.139840054,5.176153818,325000000000.0,62.74457358
512,Bulgaria,BGR,2005,-3346998840.0,6.503439076,7.236192982,11739000000.0,100.26939300000001
513,Nepal,NPL,1983,-145571091.0,12.2886911,-2.977405858,94000000.0,22.80180391
514,Nigeria,NGA,2012,17374338021.0,9.271244669,4.279277314,115000000000.0,35.94720054
515,Angola,AGO,1996,3266378000.0,5399.506852,11.19999997,5095000000.0,94.79905158
516,China,CHN,1987,300000000.0,5.052876399,11.6889313,39437000000.0,30.27882158
517,Israel,ISR,2001,-2031500000.0,1.8504439330000002,0.025295315,29048000000.0,49.34503927
518,Papua New Guinea,PNG,2015,4534477351.0,-5.689711486,9.186561883,8452830000.0,53.904767299999996
519,Maldives,MDV,2016,-839967093.1,-0.6741137340000001,6.163158344,256200000.0,56.3795414
520,Aruba,ABW,2006,310555693.7,1.490894631,2.355119443,4716033520.0,389.7966058
524,Ghana,GHA,1993,-558800000.0,31.75721236,4.850000564,974000000.0,59.48454327
525,Mongolia,MNG,1994,46240000.0,64.31938832,2.134382694,356000000.0,66.31979526
526,Djibouti,DJI,2016,-170031510.2,,,140479928.1,
527,Bangladesh,BGD,2004,-278679383.7,4.56213638,5.23953291,8305000000.0,31.24167532
530,Mauritius,MUS,1982,-41112710.45,8.865237352000001,5.497075927000001,364000000.0,76.45857339
531,Senegal,SEN,2005,-675851243.0,2.483107312,5.622606857,1578105000.0,58.29558753
533,Togo,TGO,2014,-457860059.5,3.835922333,5.8717263189999995,1325809000.0,85.99968402
535,United States,USA,1990,-78952000000.0,3.6991567030000003,1.919370297,394000000000.0,15.22812019
536,Russian Federation,RUS,2011,97273940000.0,23.64165341,5.284885415,522000000000.0,41.22716658
538,Kenya,KEN,1979,-492791450.2,5.638644068,7.615226042000001,1090070000.0,43.73386287
540,Liberia,LBR,1983,-2209443.3109999998,-2.851853292,-1.896852815,429000000.0,102.1405923
542,Slovak Republic,SVK,2013,1797277580.0,0.518528057,1.4906464380000002,85749706170.0,170.0722053
544,Philippines,PHL,1980,-1904000000.0,14.24994909,5.1489112939999995,5741000000.0,43.25351505
545,Nigeria,NGA,2003,3390606192.0,11.14093719,10.35418456,24031000000.0,51.56097898
547,Ethiopia,ETH,1989,-144396135.3,5.584731902000001,-0.36104418,465000000.0,12.26845804
548,Jordan,JOR,1987,-351817386.6,-0.80630832,2.895607697,930000000.0,53.88123153
549,Singapore,SGP,1978,-452501621.7,3.153419467,8.70318587,10134200000.0,308.6168775
551,Aruba,ABW,2011,-260558659.2,,,5180112000.0,429.36846260000004
552,Grenada,GRD,1997,-69092592.59,1.784707222,5.015494609,23000000.0,49.97570153
553,Portugal,PRT,2002,-11351637400.0,4.208066776,0.768796316,25907829029.0,49.21744586
554,Romania,ROU,2002,-1525000000.0,22.63229059,5.184192218,13876553621.0,68.71807826
555,Finland,FIN,1987,-1731474349.0,4.275659392,3.559095975,20037000000.0,43.28905891
556,United Kingdom,GBR,2001,-34755366867.0,0.861635147,2.5441305730000003,273000000000.0,38.02015979
557,Bangladesh,BGD,1999,-364355314.2,3.7810377369999997,4.670156368,5497000000.0,26.97063838
558,Swaziland,SWZ,1979,-119268508.1,13.58770537,3.1069450510000003,231978000.0,161.8029871
559,Belize,BLZ,1996,-6645000.0,1.968728772,1.428722665,168000000.0,65.95115125
561,Algeria,DZA,1978,-3539675737.0,10.08512107,9.214835701,6325930000.0,56.41516016
562,Chile,CHL,2011,-4258295111.0,3.112906925,6.110918829,81437843854.0,61.89554088
565,United Kingdom,GBR,1991,-19021852919.0,6.401250094,-1.0865432529999999,185000000000.0,34.55652565
566,Sierra Leone,SLE,1990,-69406862.54,70.59154925,3.349997984,138000000.0,44.1779859
567,Albania,ALB,2001,-217400000.0,3.328851082,7.940331425,307190000.0,40.24149374
568,Czech Republic,CZE,2009,-4869768333.0,2.598717443,-4.802572091,113000000000.0,105.73455729999999
570,Brazil,BRA,2009,-24305612300.0,7.313539982000001,-0.12587306199999998,153000000000.0,17.19665857
571,Bulgaria,BGR,1996,15700000.0,101.6422568,1.5999999630000001,4890000000.0,98.57158585
572,Vietnam,VNM,1998,-1074000000.0,8.837864123,5.764455464,9361000000.0,76.66778794
573,Denmark,DNK,2013,26685645940.0,0.888174322,0.933349282,111000000000.0,60.62464482
574,Spain,ESP,1987,-263468751.5,5.944198329,5.547122612000001,34192000000.0,26.206249800000002
575,Burundi,BDI,1986,-36165024.27,-4.257414237,3.250180458,154000000.0,29.624069800000004
577,Argentina,ARG,2005,5273750000.0,10.3175112,8.85165992,40351000000.0,34.73921162
578,Kuwait,KWT,1987,4561060707.0,10.78616893,8.142556264,8264000000.0,61.50926996
579,Benin,BEN,1974,-29272386.24,14.920709900000002,3.339312161,34398600.0,32.68710633
580,Comoros,COM,1994,-7216639.07,9.416785198,-5.276682038,11000000.0,34.45271968
581,United States,USA,1971,-980000000.0,5.077700631,3.295476728,44156000000.0,7.920909083
582,Sierra Leone,SLE,2001,-97874879.64,73.55826648,-7.140319715,29000000.0,19.54647748
583,Haiti,HTI,2012,-431148219.8,5.285562796000001,2.885096051,815180000.0,50.50203624
584,Belarus,BLR,2012,-1862200000.0,75.2011165,1.731392764,46059900000.0,140.7690578
585,Lithuania,LTU,2000,-674897500.0,1.280475077,3.83166714,3810000000.0,80.30878033
586,Cameroon,CMR,2014,-1400109960.0,2.096074939,5.884059327,5173504000.0,36.49582093
588,Saudi Arabia,SAU,2016,-23842752835.0,-2.513844684,1.74153,182000000000.0,49.22273732
591,Maldives,MDV,2006,-301975113.0,7.365835216,26.11149322,225200000.0,73.11609409
594,France,FRA,1975,2740359182.0,13.75727242,-0.980162271,53099700000.0,29.57075375
595,"Venezuela, RB",VEN,2014,4919000000.0,40.44049011,-3.894386475,74714000000.0,24.43883541
597,"Gambia, The",GMB,2007,-79274784.32,4.293975158,3.6310255330000003,13337000.0,41.84418419
599,Lithuania,LTU,2013,392833358.3,1.287683387,3.49858087,32597683260.0,145.2126801
600,Lao PDR,LAO,2005,-173786566.8,8.640322479,7.107568369,553080000.0,52.45911873
601,Finland,FIN,1990,-6962269019.0,5.202082904,0.675783494,26571000000.0,37.85534908
602,Russian Federation,RUS,2016,25542630000.0,3.610349378,-0.22491098399999998,282000000000.0,36.89624819
603,Armenia,ARM,1998,-416148343.9,10.69849776,7.299999988,221000000.0,59.30106788
604,Italy,ITA,2008,-66846980227.0,2.480577356,-1.050402835,543000000000.0,46.20629908
605,Philippines,PHL,2007,8071944587.0,3.090323839,6.616668505,50465711000.0,72.61745453
606,Brazil,BRA,2015,-59434276910.0,7.902052379,-3.7692526689999997,191000000000.0,20.51207587
607,Slovenia,SVN,2003,-215700000.0,5.654302173,2.8420830089999995,12765546673.0,89.60436340000004
608,"Gambia, The",GMB,1992,38165566.6,1.950030691,3.378688939,57000000.0,38.50163075
609,Antigua and Barbuda,ATG,1986,-118285185.2,8.124942792,11.49382819,20000000.0,78.15723875
610,Guyana,GUY,2002,-62300000.0,4.513852342,1.051000768,487000000.0,145.3365877
611,Iceland,ISL,1997,-177771481.7,2.90555713,4.913189617,1851000000.0,50.93385729
612,Namibia,NAM,2003,265693025.1,1.006712117,4.239794315,1262000000.0,65.74315118
613,St. Lucia,LCA,1999,-110988888.9,2.465028314,2.6727579130000003,55700000.0,52.92970391
614,Mali,MLI,1980,-124320878.1,14.50165303,-4.325839869,205000000.0,36.59733834
615,Poland,POL,1990,3067000000.0,,,14320000000.0,39.2405021
617,"Venezuela, RB",VEN,2001,1983000000.0,7.996904056,3.3942361080000003,26667000000.0,36.60581801
618,Lao PDR,LAO,1993,-35700000.0,11.18257934,5.912556556,241000000.0,50.68730423
619,Italy,ITA,1997,32276687023.0,2.6019783380000003,1.83536199,240000000000.0,36.36218563
621,Trinidad and Tobago,TTO,2008,8499028923.0,23.79409634,3.39042137,18650425000.0,101.3331922
622,"Bahamas, The",BHS,1996,-263300000.0,0.984243333,4.22353068,180000000.0,42.83735107
623,Libya,LBY,2010,16800700000.0,14.16106783,5.021289739,48672629000.0,88.73069455
624,Bolivia,BOL,2007,1591246147.0,7.373266097,4.564284925,4504159000.0,61.65957591
625,Seychelles,SYC,2001,-153059092.7,6.156758865,-2.271162762,216000000.0,111.2071662
626,Malawi,MWI,1978,-175052872.1,0.21977817600000002,9.745068027,185209000.0,55.155557200000004
629,Nicaragua,NIC,1996,-824772000.0,9.606812945,6.344268304,466000000.0,37.60138532
630,Sweden,SWE,2014,26538503737.0,1.7773697880000001,2.604326565,165000000000.0,56.96609436
632,Seychelles,SYC,1978,-3984197.4560000002,-0.45523946600000004,21.15169252,15164400.0,85.31943659
634,Colombia,COL,2007,-6016887014.0,5.039757332,6.900627655,29991410000.0,30.31989149
635,Greece,GRC,1994,-146000000.0,11.18188881,2.0000000069999997,9404000000.0,26.50988187
636,Tunisia,TUN,2015,-3849716434.0,3.5947663160000003,1.1494083929999999,14073000000.0,79.46376118
637,Nepal,NPL,1981,-19105770.52,7.937356407999999,8.341974133999999,140000000.0,22.36789118
638,Israel,ISR,1985,987700000.0,264.536697,4.036940321,6260000000.0,59.77029232
639,Lao PDR,LAO,1987,-138100000.0,14.4277167,-1.4257923819999998,62000000.0,25.56855302
640,Kenya,KEN,2007,-1032048241.0,8.129485595,6.850729771,4080800000.0,40.89737210000001
641,Syrian Arab Republic,SYR,2000,1061000000.0,9.70098597,2.742857397,4634000000.0,43.71854467
642,Kenya,KEN,2001,-320276833.9,1.5731202990000002,3.779906496,1944000000.0,39.55026231
643,Slovak Republic,SVK,2011,-4906555992.0,1.647678658,2.8190995180000002,79830434774.0,162.6305612
644,Honduras,HND,2014,-1444242850.0,6.849356725,3.058080562,8117100000.0,97.11641943
646,Latvia,LVA,1994,201218000.0,,,990000000.0,
648,Sudan,SDN,2008,-3593872576.0,14.24958389,7.801963334,11670524000.0,38.5537914
649,Kenya,KEN,1985,-115018657.6,8.305782695,4.30056182,958000000.0,39.02178648
650,Vanuatu,VUT,1987,-10330328.84,16.45543226,-2.893997295,17000000.0,66.49640273
651,Tonga,TON,1989,7435269.6910000015,6.805100886,0.38990681,9000000.0,59.24122987
653,Libya,LBY,1985,1906415405.0,,,12314000000.0,
654,Malta,MLT,2013,270411855.3,1.9960860269999998,4.594390051,3637134660.0,96.38922557
655,Bulgaria,BGR,2013,678640000.0,-0.7028444229999999,0.862092738,29579177580.0,114.56859170000001
656,St. Lucia,LCA,2006,-308990836.3,11.610962800000001,6.832930711,93746000.0,60.49355084
657,Philippines,PHL,2004,1625000000.0,5.516871001,6.697636425,39680520000.0,93.88365663
659,Uganda,UGA,1988,-195210146.7,189.9751145,8.267073544,271000000.0,17.79093808
660,Belize,BLZ,2004,-154923751.0,2.06616936,4.650468034,213000000.0,69.26200471
661,Germany,DEU,1980,-15655476542.0,5.451189415,1.408828659,193000000000.0,40.230682200000004
663,Brazil,BRA,2006,13621476250.0,6.774390717,3.9619026560000004,138000000000.0,21.09393227
664,"Egypt, Arab Rep.",EGY,1990,2327000000.0,18.44061169,5.70174926,3477000000.0,36.83943059
665,Mongolia,MNG,2006,372155596.5,21.98677158,8.556234809,1542800000.0,88.70388725
666,Aruba,ABW,1994,81061452.51,,,1357094972.0,210.2267955
667,Albania,ALB,1999,-155400000.0,1.533330791,13.50117338,351120000.0,44.08537047
668,St. Vincent and the Grenadines,VCT,2009,-197326470.4,-0.867893722,-2.099061259,49064000.0,56.68117606
670,Pakistan,PAK,2009,-3993430000.0,20.66651581,2.831658519,17523100000.0,29.25397985
671,Denmark,DNK,1990,1371546057.0,2.602415431,1.475244726,36870000000.0,50.78075287
672,United Kingdom,GBR,1993,-17721103947.0,2.695875792,2.526924879,181000000000.0,36.81017066
